="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="1","Ledecky, Katie",="200",="110499562",="200 FR LCM",="19",="1:53.73",="1:53.73",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/9/2016",="Nation's Capital Swim Club",="PV",="",="1089",="57",="Yes"
="2","Ledecky, Katie",="200",="154095790",="200 FR LCM",="24",="1:54.40",="1:54.40",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Nation's Capital Swim Club",="PV",="",="1071",="57",="Yes"
="3","Ledecky, Katie",="200",="103586268",="200 FR LCM",="18",="1:54.43",="1:54.43",="2020 Olympic Trials Wave I",="2016 Pro Series - Austin",="1/16/2016",="Nation's Capital Swim Club",="PV",="",="1070",="57",="Yes"
="4","Haughey, Siobhan",="200",="150879715",="200 FR LCM",="22",="1:54.44",="1:54.44",="2020 Olympic Trials Wave II",="2020 Hong Kong TT",="8/7/2020",="Club Wolverine",="MI",="Yes",="1070",="57",="Yes"
="5","Ledecky, Katie",="200",="130719929",="200 FR LCM",="21",="1:54.56",="1:54.56",="2021 Summer Nationals (LCM)",="2018 Pro Series - Santa Clara ",="6/8/2018",="Stanford Swimming",="PC",="",="1067",="57",="Yes"
="6","Ledecky, Katie",="200",="150581678",="200 FR LCM",="22",="1:54.59",="1:54.59",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Nation's Capital Swim Club",="PV",="",="1066",="57",="Yes"
="7","Ledecky, Katie",="200",="132599204",="200 FR LCM",="21",="1:54.60",="1:54.60",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Stanford Swimming",="PC",="",="1066",="57",="Yes"
="8","Ledecky, Katie",="200",="149097407",="200 FR LCM",="20",="1:54.69",="1:54.69",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="PC",="",="1063",="57",="Yes"
="9","Ledecky, Katie",="200",="110495026",="200 FR LCM",="19",="1:54.81",="1:54.81",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/8/2016",="Nation's Capital Swim Club",="PV",="",="1060",="57",="Yes"
="10","Ledecky, Katie",="200",="107516628",="200 FR LCM",="19",="1:54.82",="1:54.82",="2020 Olympic Trials Wave I",="2016 Atlanta Classic Swim Meet",="5/13/2016",="Nation's Capital Swim Club",="PV",="",="1060",="57",="Yes"
="11","Ledecky, Katie",="200",="120256781",="200 FR LCM",="20",="1:54.84",="1:54.84",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Stanford Swimming",="PC",="",="1059",="57",="Yes"
="12","Ledecky, Katie",="200",="107516627",="200 FR LCM",="19",="1:54.85",="1:54.85",="2020 Olympic Trials Wave I",="2016 Atlanta Classic Swim Meet",="5/13/2016",="Nation's Capital Swim Club",="PV",="",="1059",="57",="Yes"
="13","Ledecky, Katie",="200",="109169190",="200 FR LCM",="19",="1:54.88",="1:54.88",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="Nation's Capital Swim Club",="PV",="",="1058",="57",="Yes"
="14","Haughey, Siobhan",="200",="149089004",="200 FR LCM",="21",="1:54.98",="1:54.98",="2020 Olympic Trials Wave II",="2019 World Champs",="7/24/2019",="Club Wolverine",="MI",="Yes",="1056",="57",="Yes"
="15","Ledecky, Katie",="200",="110489987",="200 FR LCM",="19",="1:55.01",="1:55.01",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/8/2016",="Nation's Capital Swim Club",="PV",="",="1055",="57",="Yes"
="16","Ledecky, Katie",="200",="109106042",="200 FR LCM",="19",="1:55.10",="1:55.10",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Nation's Capital Swim Club",="PV",="",="1052",="57",="Yes"
="17","Ledecky, Katie",="200",="132972786",="200 FR LCM",="21",="1:55.15",="1:55.15",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="PC",="",="1051",="57",="Yes"
="18","Ledecky, Katie",="200",="132994879",="200 FR LCM",="21",="1:55.16",="1:55.16",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="PC",="",="1051",="57",="Yes"
="19","Ledecky, Katie",="200",="149097405",="200 FR LCM",="20",="1:55.18",="1:55.18",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/26/2017",="Unattached",="PC",="",="1050",="57",="Yes"
="20","Ledecky, Katie",="200",="135485621",="200 FR LCM",="21",="1:55.32",="1:55.32",="2020 Olympic Trials Wave II",="2018 Winter Nationals",="11/30/2018",="Nation's Capital Swim Club",="PV",="",="1047",="57",="Yes"
="21","Ledecky, Katie",="200",="119286097",="200 FR LCM",="20",="1:55.34",="1:55.34",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Santa Clara",="6/3/2017",="Unattached",="PC",="",="1046",="57",="Yes"
="22","Ledecky, Katie",="200",="101229873",="200 FR LCM",="18",="1:55.37",="1:55.37",="2020 Olympic Trials Wave I",="2015 Pro Series - Minneapolis ",="11/12/2015",="Nation's Capital Swim Club",="PV",="",="1045",="57",="Yes"
="23","Ledecky, Katie",="200",="154094282",="200 FR LCM",="24",="1:55.40",="1:55.40",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Nation's Capital Swim Club",="PV",="",="1044",="57",="Yes"
="24","Ledecky, Katie",="200",="130072833",="200 FR LCM",="21",="1:55.42",="1:55.42",="2021 Summer Nationals (LCM)",="2018 Pro Series - Indianapolis",="5/18/2018",="Stanford Swimming",="PC",="",="1044",="57",="Yes"
="25","Ledecky, Katie",="200",="154760394",="200 FR LCM",="24",="1:55.47",="1:55.47",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Nation's Capital Swim Club",="PV",="",="1043",="57",="Yes"
="26","Haughey, Siobhan",="200",="149089006",="200 FR LCM",="21",="1:55.58",="1:55.58",="2020 Olympic Trials Wave II",="2019 World Champs",="7/23/2019",="Club Wolverine",="MI",="Yes",="1040",="57",="Yes"
="27","Ledecky, Katie",="200",="109076941",="200 FR LCM",="19",="1:55.60",="1:55.60",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Nation's Capital Swim Club",="PV",="",="1039",="57",="Yes"
="28","Ledecky, Katie",="200",="148235168",="200 FR LCM",="22",="1:55.68",="1:55.68",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Nation's Capital Swim Club",="PV",="",="1037",="57",="Yes"
="29","Ledecky, Katie",="200",="106998086",="200 FR LCM",="19",="1:55.71",="1:55.71",="2020 Olympic Trials Wave I",="2016 Pro Series - Mesa",="4/14/2016",="Nation's Capital Swim Club",="PV",="",="1036",="57",="Yes"
="30","Ledecky, Katie",="200",="106026526",="200 FR LCM",="18",="1:55.73",="1:55.73",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/3/2016",="Nation's Capital Swim Club",="PV",="",="1036",="57",="Yes"
="31","Ledecky, Katie",="200",="136879979",="200 FR LCM",="21",="1:55.78",="1:55.78",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/10/2019",="Nation's Capital Swim Club",="PV",="",="1034",="57",="Yes"
="32","Ledecky, Katie",="200",="141088584",="200 FR LCM",="22",="1:55.80",="1:55.80",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Nation's Capital Swim Club",="PV",="",="1034",="57",="Yes"
="33","Ledecky, Katie",="200",="130713107",="200 FR LCM",="21",="1:55.82",="1:55.82",="2021 Summer Nationals (LCM)",="2018 Pro Series - Santa Clara ",="6/8/2018",="Stanford Swimming",="PC",="",="1033",="57",="Yes"
="33","Schmitt, Allison",="200",="132599896",="200 FR LCM",="28",="1:55.82",="1:55.82",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Pitchfork Aquatics",="AZ",="",="1033",="57",="Yes"
="35","Ledecky, Katie",="200",="120236158",="200 FR LCM",="20",="1:55.87",="1:55.87",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Stanford Swimming",="PC",="",="1032",="57",="Yes"
="36","Ledecky, Katie",="200",="142150246",="200 FR LCM",="22",="1:55.89",="1:55.89",="2020 Olympic Trials Wave II",="2019 PC CAL-ALTO Dual",="6/22/2019",="Nation's Capital Swim Club",="PV",="",="1032",="57",="Yes"
="37","Schmitt, Allison",="200",="110519600",="200 FR LCM",="26",="1:55.95r",="1:55.95",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="North Baltimore Aquatic Club",="MD",="",="1030",="57",="Yes"
="38","Haughey, Siobhan",="200",="149096977",="200 FR LCM",="19",="1:55.96",="1:55.96",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/26/2017",="Unattached",="MI",="Yes",="1030",="57",="Yes"
="39","Smith, Leah",="200",="149100050",="200 FR LCM",="22",="1:55.97r",="1:55.97",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/27/2017",="Cavalier Swimming",="VA",="",="1029",="57",="Yes"
="40","Schmitt, Allison",="200",="148232532",="200 FR LCM",="29",="1:56.01",="1:56.01",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Sun Devil Swimming",="AZ",="",="1028",="57",="Yes"
="41","Haughey, Siobhan",="200",="149089005",="200 FR LCM",="21",="1:56.02",="1:56.02",="2020 Olympic Trials Wave II",="2019 World Champs",="7/23/2019",="Club Wolverine",="MI",="Yes",="1028",="57",="Yes"
="42","Haughey, Siobhan",="200",="141718246",="200 FR LCM",="21",="1:56.05",="1:56.05",="2020 Olympic Trials Wave II",="2019 Mare Nostrum Monaco",="6/8/2019",="Club Wolverine",="MI",="Yes",="1027",="57",="Yes"
="43","Smith, Leah",="200",="149098426",="200 FR LCM",="22",="1:56.06",="1:56.06",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/26/2017",="Unattached",="VA",="",="1027",="57",="Yes"
="44","Manuel, Simone",="200",="149090943",="200 FR LCM",="22",="1:56.09r",="1:56.09",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Alto Swim Club",="PC",="",="1026",="57",="Yes"
="45","Franklin, Missy",="200",="109169179",="200 FR LCM",="21",="1:56.18",="1:56.18",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="Colorado Stars",="CO",="",="1024",="57",="Yes"
="46","Ledecky, Katie",="200",="150580181",="200 FR LCM",="22",="1:56.19",="1:56.19",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Nation's Capital Swim Club",="PV",="",="1024",="57",="Yes"
="46","Ledecky, Katie",="200",="154760393",="200 FR LCM",="24",="1:56.19",="1:56.19",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Nation's Capital Swim Club",="PV",="",="1024",="57",="Yes"
="48","Haughey, Siobhan",="200",="149096979",="200 FR LCM",="19",="1:56.21",="1:56.21",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="MI",="Yes",="1023",="57",="Yes"
="48","Schmitt, Allison",="200",="110527496",="200 FR LCM",="26",="1:56.21r",="1:56.21",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/10/2016",="North Baltimore Aquatic Club",="MD",="",="1023",="57",="Yes"
="50","Ledecky, Katie",="200",="148832736",="200 FR LCM",="22",="1:56.24",="1:56.24",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Nation's Capital Swim Club",="PV",="",="1022",="57",="Yes"
="51","Ledecky, Katie",="200",="119286096",="200 FR LCM",="20",="1:56.25",="1:56.25",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Santa Clara",="6/3/2017",="Unattached",="PC",="",="1022",="57",="Yes"
="52","Ledecky, Katie",="200",="118497287",="200 FR LCM",="20",="1:56.26",="1:56.26",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Atlanta",="5/6/2017",="Unattached",="PC",="",="1022",="57",="Yes"
="53","Ledecky, Katie",="200",="149097406",="200 FR LCM",="20",="1:56.27",="1:56.27",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="PC",="",="1022",="57",="Yes"
="54","Ledecky, Katie",="200",="140435372",="200 FR LCM",="22",="1:56.28",="1:56.28",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Nation's Capital Swim Club",="PV",="",="1021",="57",="Yes"
="54","Ledecky, Katie",="200",="109068375",="200 FR LCM",="19",="1:56.28",="1:56.28",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/27/2016",="Nation's Capital Swim Club",="PV",="",="1021",="57",="Yes"
="56","Ledecky, Katie",="200",="118217816",="200 FR LCM",="20",="1:56.31",="1:56.31",="2021 Summer Nationals (LCM)",="2017 Pro Series - Mesa",="4/14/2017",="Unattached",="PC",="",="1021",="57",="Yes"
="57","Smith, Leah",="200",="149098428",="200 FR LCM",="22",="1:56.34",="1:56.34",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="VA",="",="1020",="57",="Yes"
="58","Schmitt, Allison",="200",="132972937",="200 FR LCM",="28",="1:56.36",="1:56.36",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="AZ",="",="1019",="57",="Yes"
="59","Schmitt, Allison",="200",="148833847",="200 FR LCM",="29",="1:56.47",="1:56.47",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Sun Devil Swimming",="AZ",="",="1016",="57",="Yes"
="59","Smith, Leah",="200",="109077045",="200 FR LCM",="21",="1:56.47",="1:56.47",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Cavalier Swimming",="VA",="",="1016",="57",="Yes"
="61","Haughey, Siobhan",="200",="150581644",="200 FR LCM",="22",="1:56.48",="1:56.48",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Club Wolverine",="MI",="Yes",="1016",="57",="Yes"
="61","McLaughlin, Katie",="200",="141792226",="200 FR LCM",="21",="1:56.48",="1:56.48",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="California Aquatics",="PC",="",="1016",="57",="Yes"
="63","Schmitt, Allison",="200",="106998157",="200 FR LCM",="25",="1:56.52",="1:56.52",="2020 Olympic Trials Wave I",="2016 Pro Series - Mesa",="4/14/2016",="North Baltimore Aquatic Club",="MD",="",="1015",="57",="Yes"
="64","Ledecky, Katie",="200",="103574264",="200 FR LCM",="18",="1:56.54",="1:56.54",="2020 Olympic Trials Wave I",="2016 Pro Series - Austin",="1/16/2016",="Nation's Capital Swim Club",="PV",="",="1015",="57",="Yes"
="65","DeLoof, Gabby",="200",="132598341",="200 FR LCM",="22",="1:56.55",="1:56.55",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Univ. Of Michigan Swim Team",="MI",="",="1014",="57",="Yes"
="66","Margalis, Melanie",="200",="149100051",="200 FR LCM",="25",="1:56.58r",="1:56.58",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/27/2017",="Saint Petersburg Aquatics",="FL",="",="1014",="57",="Yes"
="67","Haughey, Siobhan",="200",="149096978",="200 FR LCM",="19",="1:56.62",="1:56.62",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="MI",="Yes",="1012",="57",="Yes"
="67","Ledecky, Katie",="200",="153430370",="200 FR LCM",="23",="1:56.62",="1:56.62",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Nation's Capital Swim Club",="PV",="",="1012",="57",="Yes"
="69","Ledecky, Katie",="200",="135484136",="200 FR LCM",="21",="1:56.63",="1:56.63",="2020 Olympic Trials Wave II",="2018 Winter Nationals",="11/30/2018",="Nation's Capital Swim Club",="PV",="",="1012",="57",="Yes"
="69","Smith, Leah",="200",="109169218",="200 FR LCM",="21",="1:56.63",="1:56.63",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="Cavalier Swimming",="VA",="",="1012",="57",="Yes"
="71","Smith, Leah",="200",="108053750",="200 FR LCM",="21",="1:56.64",="1:56.64",="2020 Olympic Trials Wave I",="2016 Pro Series - Indianapolis",="6/3/2016",="Unattached",="VA",="",="1012",="57",="Yes"
="72","Ledecky, Katie",="200",="141792082",="200 FR LCM",="22",="1:56.65",="1:56.65",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="Unattached",="PV",="",="1012",="57",="Yes"
="73","Ledecky, Katie",="200",="106997033",="200 FR LCM",="19",="1:56.66",="1:56.66",="2020 Olympic Trials Wave I",="2016 Pro Series - Mesa",="4/14/2016",="Nation's Capital Swim Club",="PV",="",="1011",="57",="Yes"
="73","Smith, Leah",="200",="108051868",="200 FR LCM",="21",="1:56.66",="1:56.66",="2020 Olympic Trials Wave I",="2016 Pro Series - Indianapolis",="6/3/2016",="Unattached",="VA",="",="1011",="57",="Yes"
="75","Smith, Leah",="200",="120256853",="200 FR LCM",="22",="1:56.68",="1:56.68",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Cavalier Swimming",="VA",="",="1011",="57",="Yes"
="76","Haughey, Siobhan",="200",="121886115",="200 FR LCM",="19",="1:56.71",="1:56.71",="2021 Summer Nationals (LCM)",="2017 WUGS",="8/25/2017",="Unattached",="MI",="Yes",="1010",="57",="Yes"
="76","Schmitt, Allison",="200",="132972938",="200 FR LCM",="28",="1:56.71",="1:56.71",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="AZ",="",="1010",="57",="Yes"
="78","Schmitt, Allison",="200",="109169213",="200 FR LCM",="26",="1:56.72",="1:56.72",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="North Baltimore Aquatic Club",="MD",="",="1010",="57",="Yes"
="79","Franklin, Missy",="200",="101229833",="200 FR LCM",="20",="1:56.73",="1:56.73",="2020 Olympic Trials Wave I",="2015 Pro Series - Minneapolis ",="11/12/2015",="Colorado Stars",="CO",="",="1010",="57",="Yes"
="79","Smith, Leah",="200",="109106068",="200 FR LCM",="21",="1:56.73",="1:56.73",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Cavalier Swimming",="VA",="",="1010",="57",="Yes"
="81","Ledecky, Katie",="200",="106026525",="200 FR LCM",="18",="1:56.75",="1:56.75",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/3/2016",="Nation's Capital Swim Club",="PV",="",="1009",="57",="Yes"
="82","DeLoof, Gabby",="200",="132598340",="200 FR LCM",="22",="1:56.76",="1:56.76",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Univ. Of Michigan Swim Team",="MI",="",="1009",="57",="Yes"
="83","Schmitt, Allison",="200",="102137580",="200 FR LCM",="25",="1:56.77",="1:56.77",="2020 Olympic Trials Wave I",="2015 Winter Nationals",="12/4/2015",="North Baltimore Aquatic Club",="MD",="",="1009",="57",="Yes"
="84","Smith, Leah",="200",="132599988",="200 FR LCM",="23",="1:56.78",="1:56.78",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Tucson Ford Dealers Aquatics",="AZ",="",="1008",="57",="Yes"
="85","Smith, Leah",="200",="132972977",="200 FR LCM",="23",="1:56.81",="1:56.81",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="AZ",="",="1008",="57",="Yes"
="86","Ledecky, Katie",="200",="132599203",="200 FR LCM",="21",="1:56.83",="1:56.83",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Stanford Swimming",="PC",="",="1007",="57",="Yes"
="87","Margalis, Melanie",="200",="132599316",="200 FR LCM",="26",="1:56.84",="1:56.84",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Saint Petersburg Aquatics",="FL",="",="1007",="57",="Yes"
="88","Schmitt, Allison",="200",="108056287",="200 FR LCM",="25",="1:56.87",="1:56.87",="2020 Olympic Trials Wave I",="2016 ST TXLA Longhorn Aquatics Elite Invite",="6/4/2016",="North Baltimore Aquatic Club",="MD",="",="1006",="57",="Yes"
="89","McLaughlin, Katie",="200",="132973121",="200 FR LCM",="21",="1:56.88",="1:56.88",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="PC",="",="1006",="57",="Yes"
="90","Margalis, Melanie",="200",="120256793",="200 FR LCM",="25",="1:56.90",="1:56.90",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Saint Petersburg Aquatics",="FL",="",="1005",="57",="Yes"
="91","Haughey, Siobhan",="200",="110489956",="200 FR LCM",="18",="1:56.91",="1:56.91",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/8/2016",="Unattached",="MI",="Yes",="1005",="57",="Yes"
="91","Haughey, Siobhan",="200",="141856958",="200 FR LCM",="21",="1:56.91",="1:56.91",="2020 Olympic Trials Wave II",="2019 Mare Nostrum - Canet",="6/11/2019",="Club Wolverine",="MI",="Yes",="1005",="57",="Yes"
="93","Manuel, Simone",="200",="150581687",="200 FR LCM",="23",="1:56.92",="1:56.92",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Alto Swim Club",="PC",="",="1005",="57",="Yes"
="94","Smith, Leah",="200",="132599989",="200 FR LCM",="23",="1:56.93",="1:56.93",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Tucson Ford Dealers Aquatics",="AZ",="",="1004",="57",="Yes"
="95","Ruck, Taylor",="200",="125279198",="200 FR LCM",="17",="1:56.94",="1:56.94",="2021 Summer Nationals (LCM)",="Swim England Winter Champs 2017",="12/13/2017",="Unattached",="AZ",="Yes",="1018",="57",="Yes"
="96","Comerford, Mallory",="200",="120256719",="200 FR LCM",="19",="1:56.95",="1:56.95",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="University of Louisville",="KY",="",="1004",="57",="Yes"
="97","Ledecky, Katie",="200",="118492956",="200 FR LCM",="20",="1:56.97",="1:56.97",="2021 Summer Nationals (LCM)",="2017 Pro Swim - Atlanta",="5/6/2017",="Unattached",="PC",="",="1003",="57",="Yes"
="97","Ruck, Taylor",="200",="140346172",="200 FR LCM",="18",="1:56.97",="1:56.97",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/6/2019",="Alto Swim Club",="PC",="Yes",="1003",="57",="Yes"
="97","Schmitt, Allison",="200",="143732166",="200 FR LCM",="29",="1:56.97",="1:56.97",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="1003",="57",="Yes"
="100","Ledecky, Katie",="200",="130072182",="200 FR LCM",="21",="1:57.00",="1:57.00",="2021 Summer Nationals (LCM)",="2018 Pro Series - Indianapolis",="5/18/2018",="Stanford Swimming",="PC",="",="1003",="57",="Yes"
="101","Manuel, Simone",="200",="132599315",="200 FR LCM",="21",="1:57.01",="1:57.01",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Stanford Swimming",="PC",="",="1002",="57",="Yes"
="102","Smith, Leah",="200",="149098427",="200 FR LCM",="22",="1:57.04",="1:57.04",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="VA",="",="1002",="57",="Yes"
="102","Smoliga, Olivia",="200",="154583493",="200 FR LCM",="26",="1:57.04",="1:57.04",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Athens Bulldog Swim Club",="GA",="",="1002",="57",="Yes"
="104","Schmitt, Allison",="200",="109106061",="200 FR LCM",="26",="1:57.05",="1:57.05",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="North Baltimore Aquatic Club",="MD",="",="1001",="57",="Yes"
="105","Ledecky, Katie",="200",="140435371",="200 FR LCM",="22",="1:57.08",="1:57.08",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Nation's Capital Swim Club",="PV",="",="1001",="57",="Yes"
="105","Ruck, Taylor",="200",="121843043",="200 FR LCM",="17",="1:57.08",="1:57.08",="2021 Summer Nationals (LCM)",="2017 World JR Champs ",="8/28/2017",="Scottsdale Aquatic Club",="AZ",="Yes",="1015",="57",="Yes"
="107","Ledecky, Katie",="200",="153429248",="200 FR LCM",="23",="1:57.09",="1:57.09",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Nation's Capital Swim Club",="PV",="",="1000",="57",="Yes"
="108","Manuel, Simone",="200",="120256792",="200 FR LCM",="20",="1:57.11",="1:57.11",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Stanford Swimming",="PC",="",="1000",="57",="Yes"
="109","Franklin, Missy",="200",="110489949",="200 FR LCM",="21",="1:57.12",="1:57.12",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/8/2016",="Colorado Stars",="CO",="",="1000",="57",="Yes"
="109","Schmitt, Allison",="200",="132599895",="200 FR LCM",="28",="1:57.12",="1:57.12",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Pitchfork Aquatics",="AZ",="",="1000",="57",="Yes"
="111","Haughey, Siobhan",="200",="148832206",="200 FR LCM",="22",="1:57.14",="1:57.14",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Club Wolverine",="MI",="Yes",="999",="57",="Yes"
="112","Haughey, Siobhan",="200",="140461741",="200 FR LCM",="21",="1:57.16",="1:57.16",="2020 Olympic Trials Wave II",="2019 Hong Kong Invite",="4/13/2019",="Univ. Of Michigan Swim Team",="MI",="Yes",="998",="57",="Yes"
="112","Runge, Cierra",="200",="109169211",="200 FR LCM",="20",="1:57.16",="1:57.16",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/29/2016",="North Baltimore Aquatic Club",="MD",="",="998",="57",="Yes"
="114","Margalis, Melanie",="200",="121846862",="200 FR LCM",="25",="1:57.17",="1:57.17",="2021 Summer Nationals (LCM)",="2017 Energy for Swim - Rome",="8/8/2017",="Unattached",="FL",="",="998",="57",="Yes"
="115","Ledecky, Katie",="200",="141079473",="200 FR LCM",="22",="1:57.19",="1:57.19",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Nation's Capital Swim Club",="PV",="",="998",="57",="Yes"
="116","Haughey, Siobhan",="200",="131668109",="200 FR LCM",="20",="1:57.20",="1:57.20",="2021 Summer Nationals (LCM)",="2018 Pro Series - Columbus ",="7/7/2018",="Club Wolverine",="MI",="Yes",="997",="57",="Yes"
="116","Manuel, Simone",="200",="132599314",="200 FR LCM",="21",="1:57.20",="1:57.20",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Stanford Swimming",="PC",="",="997",="57",="Yes"
="118","Manuel, Simone",="200",="148832926",="200 FR LCM",="23",="1:57.21",="1:57.21",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Alto Swim Club",="PC",="",="997",="57",="Yes"
="118","Schmitt, Allison",="200",="131668218",="200 FR LCM",="28",="1:57.21",="1:57.21",="2021 Summer Nationals (LCM)",="2018 Pro Series - Columbus ",="7/7/2018",="Unattached",="AZ",="",="997",="57",="Yes"
